code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,longitude,latitude,code_statut,libelle_statut,code_continuite,libelle_continuite
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 16:30:00+00:00,1560.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 10:50:00+00:00,1640.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 07:40:00+00:00,1640.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 03:20:00+00:00,1590.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 00:30:00+00:00,1700.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 22:30:00+00:00,1650.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 17:50:00+00:00,1740.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 17:00:00+00:00,1740.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 11:00:00+00:00,1740.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 07:20:00+00:00,1700.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 02:20:00+00:00,1690.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 01:00:00+00:00,1700.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 19:30:00+00:00,1760.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 14:10:00+00:00,1800.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 12:40:00+00:00,1790.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 06:50:00+00:00,1780.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 05:10:00+00:00,1740.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 23:30:00+00:00,1790.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 17:50:00+00:00,1840.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 12:00:00+00:00,1880.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 11:00:00+00:00,1820.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 08:30:00+00:00,1840.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 08:00:00+00:00,1790.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 06:50:00+00:00,1820.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 01:50:00+00:00,1840.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 21:30:00+00:00,1810.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 19:20:00+00:00,1870.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 17:30:00+00:00,1810.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 15:20:00+00:00,1970.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 14:00:00+00:00,1890.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 12:20:00+00:00,2000.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 11:10:00+00:00,1880.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 09:40:00+00:00,1960.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 08:40:00+00:00,1860.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 06:30:00+00:00,2060.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 06:10:00+00:00,2040.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 05:20:00+00:00,1920.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 03:50:00+00:00,1990.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 03:00:00+00:00,1880.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 01:20:00+00:00,2000.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 00:10:00+00:00,1860.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 21:50:00+00:00,2030.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 20:20:00+00:00,1960.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 19:00:00+00:00,2020.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 17:50:00+00:00,1990.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 16:00:00+00:00,2090.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 15:00:00+00:00,1970.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 12:40:00+00:00,2130.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 11:30:00+00:00,2000.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 09:40:00+00:00,2140.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 08:30:00+00:00,2010.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 07:00:00+00:00,2130.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 06:10:00+00:00,2010.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 05:40:00+00:00,2010.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 03:50:00+00:00,2150.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 02:40:00+00:00,2010.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 23:40:00+00:00,2150.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,Q,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 22:40:00+00:00,2020.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
